date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
12:09:27	800108/800108	---M--	200	added ('OK')	image/png	etag:%2265e5b892-c356c%22	https://dev.timbleglance.com/wp-content/uploads/2024/03/ERPV.png	C:/My%20Web%20Sites/ww/dev.timbleglance.com/wp-content/uploads/2024/03/ERPV.png	(from https://dev.timbleglance.com/)
12:09:27	555544/555544	---M--	200	added ('OK')	image/png	etag:%2265e5b892-87a18%22	https://dev.timbleglance.com/wp-content/uploads/2024/03/Document-Recognition.png	C:/My%20Web%20Sites/ww/dev.timbleglance.com/wp-content/uploads/2024/03/Document-Recognition.png	(from https://dev.timbleglance.com/)
12:09:28	482707/482707	---M--	200	added ('OK')	image/png	etag:%2265e5b86c-75d93%22	https://dev.timbleglance.com/wp-content/uploads/2024/02/Blog-1.png	C:/My%20Web%20Sites/ww/dev.timbleglance.com/wp-content/uploads/2024/02/Blog-1.png	(from https://dev.timbleglance.com/)
12:09:28	7567/7567	---M--	200	added ('OK')	image/png	etag:%2265aa414c-1d8f%22	https://dev.timbleglance.com/wp-content/uploads/2024/01/timble-logo-1.png	C:/My%20Web%20Sites/ww/dev.timbleglance.com/wp-content/uploads/2024/01/timble-logo-1.png	(from https://dev.timbleglance.com/)
12:09:28	999/999	---M--	200	added ('OK')	image/png	etag:%2265aa6583-3e7%22	https://dev.timbleglance.com/wp-content/uploads/2024/01/send.png	C:/My%20Web%20Sites/ww/dev.timbleglance.com/wp-content/uploads/2024/01/send.png	(from https://dev.timbleglance.com/)
12:09:29	351236/351236	---MCZ	200	added ('OK')	text/html	date:Wed,%2015%20May%202024%2006:39:29%20GMT	https://dev.timbleglance.com/erpv-innovations-in-physical-verification-for-a-digital-world/	C:/My%20Web%20Sites/ww/dev.timbleglance.com/erpv-innovations-in-physical-verification-for-a-digital-world/index.html	(from https://dev.timbleglance.com/)
12:09:29	9921/9921	---M--	200	added ('OK')	text/css	etag:%2265f7c7d1-26c1%22	https://dev.timbleglance.com/wp-content/plugins/elementor/assets/css/widget-icon-list.min.css	C:/My%20Web%20Sites/ww/dev.timbleglance.com/wp-content/plugins/elementor/assets/css/widget-icon-list.min.css	(from https://dev.timbleglance.com/)
12:09:29	11431/11431	---M--	200	added ('OK')	text/css	etag:%22661932a6-2ca7%22	https://dev.timbleglance.com/wp-content/uploads/elementor/css/post-1219.css?ver=1712927398	C:/My%20Web%20Sites/ww/dev.timbleglance.com/wp-content/uploads/elementor/css/post-1219b977.css	(from https://dev.timbleglance.com/)
12:09:29	18468/18468	---M--	200	added ('OK')	text/css	etag:%2265f7c7d1-4824%22	https://dev.timbleglance.com/wp-content/plugins/elementor/assets/lib/animations/animations.min.css?ver=3.20.1	C:/My%20Web%20Sites/ww/dev.timbleglance.com/wp-content/plugins/elementor/assets/lib/animations/animations.min78fb.css	(from https://dev.timbleglance.com/)
12:09:29	11513/11513	---M--	200	added ('OK')	application/javascript	etag:%22660a47f1-2cf9%22	https://dev.timbleglance.com/wp-content/plugins/contact-form-7/includes/swv/js/index.js?ver=5.9.3	C:/My%20Web%20Sites/ww/dev.timbleglance.com/wp-content/plugins/contact-form-7/includes/swv/js/index7404.js	(from https://dev.timbleglance.com/)
12:09:29	13054/13054	---M--	200	added ('OK')	application/javascript	etag:%22660a47f1-32fe%22	https://dev.timbleglance.com/wp-content/plugins/contact-form-7/includes/js/index.js?ver=5.9.3	C:/My%20Web%20Sites/ww/dev.timbleglance.com/wp-content/plugins/contact-form-7/includes/js/index7404.js	(from https://dev.timbleglance.com/)
12:09:30	354181/354181	---MCZ	200	added ('OK')	text/html	date:Wed,%2015%20May%202024%2006:39:30%20GMT	https://dev.timbleglance.com/unlocking-the-power-of-intelligent-document-recognition-a-comprehensive-guide/	C:/My%20Web%20Sites/ww/dev.timbleglance.com/unlocking-the-power-of-intelligent-document-recognition-a-comprehensive-guide/index.html	(from https://dev.timbleglance.com/)
12:09:30	23839/23839	---M--	200	added ('OK')	application/javascript	etag:%2265f18ee1-5d1f%22	https://dev.timbleglance.com/wp-content/plugins/country-phone-field-contact-form-7/assets/js/intlTelInput.min.js?ver=8512bb46698b0329a5c2de6d03c6d9e7	C:/My%20Web%20Sites/ww/dev.timbleglance.com/wp-content/plugins/country-phone-field-contact-form-7/assets/js/intlTelInput.min2277.js	(from https://dev.timbleglance.com/)
12:09:30	17280/17280	---M--	200	added ('OK')	application/javascript	etag:%2265f18ee1-4380%22	https://dev.timbleglance.com/wp-content/plugins/country-phone-field-contact-form-7/assets/js/countrySelect.min.js?ver=8512bb46698b0329a5c2de6d03c6d9e7	C:/My%20Web%20Sites/ww/dev.timbleglance.com/wp-content/plugins/country-phone-field-contact-form-7/assets/js/countrySelect.min2277.js	(from https://dev.timbleglance.com/)
12:09:30	2937/2937	---M--	200	added ('OK')	application/javascript	etag:%2265b200d4-b79%22	https://dev.timbleglance.com/wp-content/themes/hello-elementor/assets/js/hello-frontend.min.js?ver=3.0.1	C:/My%20Web%20Sites/ww/dev.timbleglance.com/wp-content/themes/hello-elementor/assets/js/hello-frontend.min41fe.js	(from https://dev.timbleglance.com/)
12:09:30	40/40	---M--	200	added ('OK')	application/javascript	etag:%2266276367-28%22	https://dev.timbleglance.com/wp-content/plugins/elementskit-lite/libs/framework/assets/js/frontend-script.js?ver=3.1.2	C:/My%20Web%20Sites/ww/dev.timbleglance.com/wp-content/plugins/elementskit-lite/libs/framework/assets/js/frontend-script0226.js	(from https://dev.timbleglance.com/)
12:09:31	137549/137549	---M--	200	added ('OK')	application/javascript	etag:%2266276367-2194d%22	https://dev.timbleglance.com/wp-content/plugins/elementskit-lite/widgets/init/assets/js/widget-scripts.js?ver=3.1.2	C:/My%20Web%20Sites/ww/dev.timbleglance.com/wp-content/plugins/elementskit-lite/widgets/init/assets/js/widget-scripts0226.js	(from https://dev.timbleglance.com/)
12:09:32	353607/353607	---MCZ	200	added ('OK')	text/html	date:Wed,%2015%20May%202024%2006:39:31%20GMT	https://dev.timbleglance.com/how-ai-powered-financial-statement-analysers-speed-up-creditworthiness-assessments/	C:/My%20Web%20Sites/ww/dev.timbleglance.com/how-ai-powered-financial-statement-analysers-speed-up-creditworthiness-assessments/index.html	(from https://dev.timbleglance.com/)
12:09:40	292456/292456	---MCZ	200	added ('OK')	text/html	date:Wed,%2015%20May%202024%2006:39:41%20GMT	https://dev.timbleglance.com/privacy-policy/	C:/My%20Web%20Sites/ww/dev.timbleglance.com/privacy-policy/index.html	(from https://dev.timbleglance.com/)
12:09:41	27750/27750	---M--	200	added ('OK')	application/javascript	etag:%226620b78d-6c66%22	https://dev.timbleglance.com/wp-content/plugins/header-footer-elementor/inc/js/frontend.js?ver=1.6.28	C:/My%20Web%20Sites/ww/dev.timbleglance.com/wp-content/plugins/header-footer-elementor/inc/js/frontend942d.js	(from https://dev.timbleglance.com/)
12:09:41	5520/5520	---M--	200	added ('OK')	application/javascript	etag:%2264d67b72-1590%22	https://dev.timbleglance.com/wp-includes/js/imagesloaded.min.js?ver=5.0.0	C:/My%20Web%20Sites/ww/dev.timbleglance.com/wp-includes/js/imagesloaded.minbb93.js	(from https://dev.timbleglance.com/)
12:09:41	5825/5825	---M--	200	added ('OK')	application/javascript	etag:%2265e843ce-16c1%22	https://dev.timbleglance.com/wp-content/plugins/elementor-pro-1/assets/js/webpack-pro.runtime.min.js?ver=3.19.3	C:/My%20Web%20Sites/ww/dev.timbleglance.com/wp-content/plugins/elementor-pro-1/assets/js/webpack-pro.runtime.mince54.js	(from https://dev.timbleglance.com/)
12:09:41	4997/4997	---M--	200	added ('OK')	application/javascript	etag:%2265f7c7d1-1385%22	https://dev.timbleglance.com/wp-content/plugins/elementor/assets/js/webpack.runtime.min.js?ver=3.20.1	C:/My%20Web%20Sites/ww/dev.timbleglance.com/wp-content/plugins/elementor/assets/js/webpack.runtime.min78fb.js	(from https://dev.timbleglance.com/)
12:09:41	60168/60168	---M--	200	added ('OK')	application/javascript	etag:%2265f7c7d1-eb08%22	https://dev.timbleglance.com/wp-content/plugins/elementor/assets/js/frontend-modules.min.js?ver=3.20.1	C:/My%20Web%20Sites/ww/dev.timbleglance.com/wp-content/plugins/elementor/assets/js/frontend-modules.min78fb.js	(from https://dev.timbleglance.com/)
12:09:42	8171/8171	---M--	200	added ('OK')	application/javascript	etag:%2263c7d511-1feb%22	https://dev.timbleglance.com/wp-includes/js/dist/vendor/wp-polyfill-inert.min.js?ver=3.1.2	C:/My%20Web%20Sites/ww/dev.timbleglance.com/wp-includes/js/dist/vendor/wp-polyfill-inert.min0226.js	(from https://dev.timbleglance.com/)
12:09:42	6625/6625	---M--	200	added ('OK')	application/javascript	etag:%226509f6d0-19e1%22	https://dev.timbleglance.com/wp-includes/js/dist/vendor/regenerator-runtime.min.js?ver=0.14.0	C:/My%20Web%20Sites/ww/dev.timbleglance.com/wp-includes/js/dist/vendor/regenerator-runtime.min6c85.js	(from https://dev.timbleglance.com/)
12:09:42	38590/38590	---M--	200	added ('OK')	application/javascript	etag:%22660c692d-96be%22	https://dev.timbleglance.com/wp-includes/js/dist/vendor/wp-polyfill.min.js?ver=3.15.0	C:/My%20Web%20Sites/ww/dev.timbleglance.com/wp-includes/js/dist/vendor/wp-polyfill.min2c7c.js	(from https://dev.timbleglance.com/)
12:09:42	4307/4307	---M--	200	added ('OK')	application/javascript	etag:%22660c692e-10d3%22	https://dev.timbleglance.com/wp-includes/js/dist/hooks.min.js?ver=2810c76e705dd1a53b18	C:/My%20Web%20Sites/ww/dev.timbleglance.com/wp-includes/js/dist/hooks.min2757.js	(from https://dev.timbleglance.com/)
12:09:43	9141/9141	---M--	200	added ('OK')	application/javascript	etag:%22660c692d-23b5%22	https://dev.timbleglance.com/wp-includes/js/dist/i18n.min.js?ver=5e580eb46a90c2b997e6	C:/My%20Web%20Sites/ww/dev.timbleglance.com/wp-includes/js/dist/i18n.minc33c.js	(from https://dev.timbleglance.com/)
12:09:43	25066/25066	---M--	200	added ('OK')	application/javascript	etag:%2265e843ce-61ea%22	https://dev.timbleglance.com/wp-content/plugins/elementor-pro-1/assets/js/frontend.min.js?ver=3.19.3	C:/My%20Web%20Sites/ww/dev.timbleglance.com/wp-content/plugins/elementor-pro-1/assets/js/frontend.mince54.js	(from https://dev.timbleglance.com/)
12:09:43	12198/12198	---M--	200	added ('OK')	application/javascript	etag:%2265f7c7d1-2fa6%22	https://dev.timbleglance.com/wp-content/plugins/elementor/assets/lib/waypoints/waypoints.min.js?ver=4.0.2	C:/My%20Web%20Sites/ww/dev.timbleglance.com/wp-content/plugins/elementor/assets/lib/waypoints/waypoints.min05da.js	(from https://dev.timbleglance.com/)
12:09:43	21438/21438	---M--	200	added ('OK')	application/javascript	etag:%2263dbe690-53be%22	https://dev.timbleglance.com/wp-includes/js/jquery/ui/core.min.js?ver=1.13.2	C:/My%20Web%20Sites/ww/dev.timbleglance.com/wp-includes/js/jquery/ui/core.min3f14.js	(from https://dev.timbleglance.com/)
12:09:43	40306/40306	---M--	200	added ('OK')	application/javascript	etag:%2265f7c7d1-9d72%22	https://dev.timbleglance.com/wp-content/plugins/elementor/assets/js/frontend.min.js?ver=3.20.1	C:/My%20Web%20Sites/ww/dev.timbleglance.com/wp-content/plugins/elementor/assets/js/frontend.min78fb.js	(from https://dev.timbleglance.com/)
12:09:44	38254/38254	---M--	200	added ('OK')	application/javascript	etag:%2265e843ce-956e%22	https://dev.timbleglance.com/wp-content/plugins/elementor-pro-1/assets/js/elements-handlers.min.js?ver=3.19.3	C:/My%20Web%20Sites/ww/dev.timbleglance.com/wp-content/plugins/elementor-pro-1/assets/js/elements-handlers.mince54.js	(from https://dev.timbleglance.com/)
12:09:44	681/681	---M--	200	added ('OK')	application/javascript	etag:%2266276367-2a9%22	https://dev.timbleglance.com/wp-content/plugins/elementskit-lite/widgets/init/assets/js/animate-circle.min.js?ver=3.1.2	C:/My%20Web%20Sites/ww/dev.timbleglance.com/wp-content/plugins/elementskit-lite/widgets/init/assets/js/animate-circle.min0226.js	(from https://dev.timbleglance.com/)
12:09:44	18774/18774	---M--	200	added ('OK')	application/javascript	etag:%2266276367-4956%22	https://dev.timbleglance.com/wp-content/plugins/elementskit-lite/widgets/init/assets/js/elementor.js?ver=3.1.2	C:/My%20Web%20Sites/ww/dev.timbleglance.com/wp-content/plugins/elementskit-lite/widgets/init/assets/js/elementor0226.js	(from https://dev.timbleglance.com/)
12:09:44	18833/18833	---M--	200	added ('OK')	application/javascript	etag:%2263331441-4991%22	https://dev.timbleglance.com/wp-includes/js/underscore.min.js?ver=1.13.4	C:/My%20Web%20Sites/ww/dev.timbleglance.com/wp-includes/js/underscore.mind584.js	(from https://dev.timbleglance.com/)
12:09:45	1426/1426	---M--	200	added ('OK')	application/javascript	etag:%22632938ea-592%22	https://dev.timbleglance.com/wp-includes/js/wp-util.min.js?ver=8512bb46698b0329a5c2de6d03c6d9e7	C:/My%20Web%20Sites/ww/dev.timbleglance.com/wp-includes/js/wp-util.min2277.js	(from https://dev.timbleglance.com/)
12:09:45	771/771	---M--	200	added ('OK')	application/javascript	etag:%2266433560-303%22	https://dev.timbleglance.com/wp-content/plugins/wpforms-lite/assets/js/integrations/elementor/frontend.min.js?ver=1.8.8.3	C:/My%20Web%20Sites/ww/dev.timbleglance.com/wp-content/plugins/wpforms-lite/assets/js/integrations/elementor/frontend.min8cb8.js	(from https://dev.timbleglance.com/)
12:09:45	65960/65960	---M--	200	added ('OK')	image/png	etag:%2265f18ee1-101a8%22	https://dev.timbleglance.com/wp-content/plugins/country-phone-field-contact-form-7/assets/img/flags.png	C:/My%20Web%20Sites/ww/dev.timbleglance.com/wp-content/plugins/country-phone-field-contact-form-7/assets/img/flags.png	(from https://dev.timbleglance.com/wp-content/plugins/country-phone-field-contact-form-7/assets/css/intlTelInput.min.css?ver=8512bb46698b0329a5c2de6d03c6d9e7)
12:09:46	173609/173609	---M--	200	added ('OK')	image/png	etag:%2265f18ee1-2a629%22	https://dev.timbleglance.com/wp-content/plugins/country-phone-field-contact-form-7/assets/img/flags@2x.png	C:/My%20Web%20Sites/ww/dev.timbleglance.com/wp-content/plugins/country-phone-field-contact-form-7/assets/img/flags@2x.png	(from https://dev.timbleglance.com/wp-content/plugins/country-phone-field-contact-form-7/assets/css/intlTelInput.min.css?ver=8512bb46698b0329a5c2de6d03c6d9e7)
12:09:46	151556/151556	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%2265f7c7d1-25004%22	https://dev.timbleglance.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.eot	C:/My%20Web%20Sites/ww/dev.timbleglance.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.eot	(from https://dev.timbleglance.com/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?ver=3.20.1)
12:09:46	151556/151556	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%2265f7c7d1-25004%22	https://dev.timbleglance.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.eot?	C:/My%20Web%20Sites/ww/dev.timbleglance.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400d41d.eot	(from https://dev.timbleglance.com/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?ver=3.20.1)
12:09:46	81612/81612	---M--	200	added ('OK')	application/octet-stream	etag:%2265f7c7d1-13ecc%22	https://dev.timbleglance.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.woff2	C:/My%20Web%20Sites/ww/dev.timbleglance.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.woff2	(from https://dev.timbleglance.com/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?ver=3.20.1)
12:09:46	97804/97804	---M--	200	added ('OK')	application/font-woff	etag:%2265f7c7d1-17e0c%22	https://dev.timbleglance.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.woff	C:/My%20Web%20Sites/ww/dev.timbleglance.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.woff	(from https://dev.timbleglance.com/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?ver=3.20.1)
12:09:47	151368/151368	---M--	200	added ('OK')	application/octet-stream	etag:%2265f7c7d1-24f48%22	https://dev.timbleglance.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.ttf	C:/My%20Web%20Sites/ww/dev.timbleglance.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.ttf	(from https://dev.timbleglance.com/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?ver=3.20.1)
12:09:47	749223/749223	---M--	200	added ('OK')	image/svg+xml	etag:%2265f7c7d1-b6ea7%22	https://dev.timbleglance.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.svg	C:/My%20Web%20Sites/ww/dev.timbleglance.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.svg	(from https://dev.timbleglance.com/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?ver=3.20.1)
12:09:47	34034/34034	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%2265f7c7d1-84f2%22	https://dev.timbleglance.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400.eot	C:/My%20Web%20Sites/ww/dev.timbleglance.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400.eot	(from https://dev.timbleglance.com/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?ver=3.20.1)
12:09:47	34034/34034	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%2265f7c7d1-84f2%22	https://dev.timbleglance.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400.eot?	C:/My%20Web%20Sites/ww/dev.timbleglance.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400d41d.eot	(from https://dev.timbleglance.com/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?ver=3.20.1)
12:09:47	13276/13276	---M--	200	added ('OK')	application/octet-stream	etag:%2265f7c7d1-33dc%22	https://dev.timbleglance.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400.woff2	C:/My%20Web%20Sites/ww/dev.timbleglance.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400.woff2	(from https://dev.timbleglance.com/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?ver=3.20.1)
12:09:48	16276/16276	---M--	200	added ('OK')	application/font-woff	etag:%2265f7c7d1-3f94%22	https://dev.timbleglance.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400.woff	C:/My%20Web%20Sites/ww/dev.timbleglance.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400.woff	(from https://dev.timbleglance.com/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?ver=3.20.1)
12:09:48	33736/33736	---M--	200	added ('OK')	application/octet-stream	etag:%2265f7c7d1-83c8%22	https://dev.timbleglance.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400.ttf	C:/My%20Web%20Sites/ww/dev.timbleglance.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400.ttf	(from https://dev.timbleglance.com/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?ver=3.20.1)
12:09:48	144714/144714	---M--	200	added ('OK')	image/svg+xml	etag:%2265f7c7d1-2354a%22	https://dev.timbleglance.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400.svg	C:/My%20Web%20Sites/ww/dev.timbleglance.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400.svg	(from https://dev.timbleglance.com/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?ver=3.20.1)
12:09:48	203030/203030	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%2265f7c7d1-31916%22	https://dev.timbleglance.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.eot	C:/My%20Web%20Sites/ww/dev.timbleglance.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.eot	(from https://dev.timbleglance.com/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?ver=3.20.1)
12:09:49	203030/203030	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%2265f7c7d1-31916%22	https://dev.timbleglance.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.eot?	C:/My%20Web%20Sites/ww/dev.timbleglance.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900d41d.eot	(from https://dev.timbleglance.com/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?ver=3.20.1)
12:09:49	78196/78196	---M--	200	added ('OK')	application/octet-stream	etag:%2265f7c7d1-13174%22	https://dev.timbleglance.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.woff2	C:/My%20Web%20Sites/ww/dev.timbleglance.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.woff2	(from https://dev.timbleglance.com/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?ver=3.20.1)
12:09:49	101652/101652	---M--	200	added ('OK')	application/font-woff	etag:%2265f7c7d1-18d14%22	https://dev.timbleglance.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.woff	C:/My%20Web%20Sites/ww/dev.timbleglance.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.woff	(from https://dev.timbleglance.com/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?ver=3.20.1)
12:09:49	202744/202744	---M--	200	added ('OK')	application/octet-stream	etag:%2265f7c7d1-317f8%22	https://dev.timbleglance.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.ttf	C:/My%20Web%20Sites/ww/dev.timbleglance.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.ttf	(from https://dev.timbleglance.com/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?ver=3.20.1)
12:09:50	918991/918991	---M--	200	added ('OK')	image/svg+xml	etag:%2265f7c7d1-e05cf%22	https://dev.timbleglance.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.svg	C:/My%20Web%20Sites/ww/dev.timbleglance.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.svg	(from https://dev.timbleglance.com/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?ver=3.20.1)
12:09:50	57759/57759	---M--	200	added ('OK')	image/png	etag:%2265aa479c-e19f%22	https://dev.timbleglance.com/wp-content/uploads/2024/01/Homepagebg.png	C:/My%20Web%20Sites/ww/dev.timbleglance.com/wp-content/uploads/2024/01/Homepagebg.png	(from https://dev.timbleglance.com/wp-content/uploads/elementor/css/post-73.css?ver=1712927398)
12:09:50	224673/224673	---M--	200	added ('OK')	image/png	etag:%2265aa4583-36da1%22	https://dev.timbleglance.com/wp-content/uploads/2024/01/footer-bg.png	C:/My%20Web%20Sites/ww/dev.timbleglance.com/wp-content/uploads/2024/01/footer-bg.png	(from https://dev.timbleglance.com/wp-content/uploads/elementor/css/post-33.css?ver=1712927398)
12:09:51	459244/459244	---M--	200	added ('OK')	application/font-woff	etag:%2266276367-701ec%22	https://dev.timbleglance.com/wp-content/plugins/elementskit-lite/modules/elementskit-icon-pack/assets/fonts/elementskit.woff?y24e1e	C:/My%20Web%20Sites/ww/dev.timbleglance.com/wp-content/plugins/elementskit-lite/modules/elementskit-icon-pack/assets/fonts/elementskit97ac.woff	(from https://dev.timbleglance.com/wp-content/plugins/elementskit-lite/modules/elementskit-icon-pack/assets/css/ekiticons.css?ver=3.1.2)
12:09:51	201/201	---M--	200	added ('OK')	image/png	etag:%2266276367-c9%22	https://dev.timbleglance.com/wp-content/plugins/elementskit-lite/widgets/init/assets/img/arrow.png	C:/My%20Web%20Sites/ww/dev.timbleglance.com/wp-content/plugins/elementskit-lite/widgets/init/assets/img/arrow.png	(from https://dev.timbleglance.com/wp-content/plugins/elementskit-lite/widgets/init/assets/css/widget-styles.css?ver=3.1.2)
12:09:51	160/160	---M--	200	added ('OK')	image/png	etag:%2266276367-a0%22	https://dev.timbleglance.com/wp-content/plugins/elementskit-lite/widgets/init/assets/img/sort_asc.png	C:/My%20Web%20Sites/ww/dev.timbleglance.com/wp-content/plugins/elementskit-lite/widgets/init/assets/img/sort_asc.png	(from https://dev.timbleglance.com/wp-content/plugins/elementskit-lite/widgets/init/assets/css/widget-styles.css?ver=3.1.2)
12:09:51	158/158	---M--	200	added ('OK')	image/png	etag:%2266276367-9e%22	https://dev.timbleglance.com/wp-content/plugins/elementskit-lite/widgets/init/assets/img/sort_desc.png	C:/My%20Web%20Sites/ww/dev.timbleglance.com/wp-content/plugins/elementskit-lite/widgets/init/assets/img/sort_desc.png	(from https://dev.timbleglance.com/wp-content/plugins/elementskit-lite/widgets/init/assets/css/widget-styles.css?ver=3.1.2)
12:09:52	148/148	---M--	200	added ('OK')	image/png	etag:%2266276367-94%22	https://dev.timbleglance.com/wp-content/plugins/elementskit-lite/widgets/init/assets/img/sort_asc_disabled.png	C:/My%20Web%20Sites/ww/dev.timbleglance.com/wp-content/plugins/elementskit-lite/widgets/init/assets/img/sort_asc_disabled.png	(from https://dev.timbleglance.com/wp-content/plugins/elementskit-lite/widgets/init/assets/css/widget-styles.css?ver=3.1.2)
12:09:52	257/257	---M--	200	added ('OK')	image/svg+xml	etag:%2266276367-101%22	https://dev.timbleglance.com/wp-content/plugins/elementskit-lite/widgets/init/assets/img/cross-out.svg	C:/My%20Web%20Sites/ww/dev.timbleglance.com/wp-content/plugins/elementskit-lite/widgets/init/assets/img/cross-out.svg	(from https://dev.timbleglance.com/wp-content/plugins/elementskit-lite/widgets/init/assets/css/widget-styles.css?ver=3.1.2)
12:09:52	21804/21804	---M--	200	added ('OK')	text/css	etag:%226620c53a-552c%22	https://dev.timbleglance.com/wp-content/uploads/elementor/css/post-676.css?ver=1713423674	C:/My%20Web%20Sites/ww/dev.timbleglance.com/wp-content/uploads/elementor/css/post-6766509.css	(from https://dev.timbleglance.com/alternate-data-services/)
12:09:53	40221/40221	---MC-	200	added ('OK')	application/json	date:Wed,%2015%20May%202024%2006:39:54%20GMT	https://dev.timbleglance.com/wp-json/wp/v2/pages/676	C:/My%20Web%20Sites/ww/dev.timbleglance.com/wp-json/wp/v2/pages/676.json	(from https://dev.timbleglance.com/alternate-data-services/)
12:09:53	2164/2164	---MC-	200	added ('OK')	application/json	date:Wed,%2015%20May%202024%2006:39:54%20GMT	https://dev.timbleglance.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fdev.timbleglance.com%2Falternate-data-services%2F	C:/My%20Web%20Sites/ww/dev.timbleglance.com/wp-json/oembed/1.0/embed674e.json	(from https://dev.timbleglance.com/alternate-data-services/)
12:09:54	2324/2324	---MC-	200	added ('OK')	text/xml	date:Wed,%2015%20May%202024%2006:39:54%20GMT	https://dev.timbleglance.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fdev.timbleglance.com%2Falternate-data-services%2F&format=xml	C:/My%20Web%20Sites/ww/dev.timbleglance.com/wp-json/oembed/1.0/embed706b	(from https://dev.timbleglance.com/alternate-data-services/)
